Product Code,Product Description,Purchase/Usage Frequency,Date,Customer ID,State
84879,Guarantees,1,05-12-2011 12:01,16116,Uttar Pradesh
22197A,Flood Insurance,1,05-12-2011 12:05,14988,Uttar Pradesh
23206,Junior Account,1,05-12-2011 12:05,14988,Uttar Pradesh
22457,Taxes,1,05-12-2011 12:10,13837,Uttar Pradesh
22993,Fire Insurance,1,05-12-2011 12:10,13837,Uttar Pradesh
85099B,Short Term Deposits,1,05-12-2011 12:10,13837,Uttar Pradesh
20728,Particular Plus Account,1,05-12-2011 12:11,16745,Uttar Pradesh
23203,Particular Account ,1,05-12-2011 12:11,16745,Uttar Pradesh
85123A,Recurrent Deposit Account,1,05-12-2011 12:30,14064,Uttar Pradesh
47566,Travel Insurance,1,05-12-2011 12:30,13113,Uttar Pradesh
23206,Junior Account,1,05-12-2011 12:34,12431,Kerala
22382,Long Term Loan,1,05-12-2011 12:34,12431,Kerala
22197A,Flood Insurance,1,05-12-2011 12:53,12748,Uttar Pradesh
22383,Pension Plans,1,05-12-2011 12:53,18218,Uttar Pradesh
20727,Long Term Deposits,1,05-12-2011 12:53,18218,Uttar Pradesh
23298,NRI Account,1,05-12-2011 12:56,14364,Uttar Pradesh
85099B,Short Term Deposits,1,05-12-2011 12:56,14364,Uttar Pradesh
85123A,Recurrent Deposit Account,1,05-12-2011 13:05,16057,Uttar Pradesh
22423,Payroll Account,1,05-12-2011 13:10,13477,Uttar Pradesh
47566,Travel Insurance,1,05-12-2011 13:10,13477,Uttar Pradesh
23298,NRI Account,1,05-12-2011 13:10,16057,Uttar Pradesh
85123A,Recurrent Deposit Account,1,05-12-2011 13:37,14021,Uttar Pradesh
85123A,Recurrent Deposit Account,1,05-12-2011 13:41,14738,Uttar Pradesh
85123A,Recurrent Deposit Account,1,05-12-2011 13:43,16043,Uttar Pradesh
84879,Guarantees,1,05-12-2011 13:53,16186,Uttar Pradesh
23206,Junior Account,1,05-12-2011 13:53,16186,Uttar Pradesh
22727,Savings Account,1,05-12-2011 13:53,16186,Uttar Pradesh
23209B,Mortgage,1,05-12-2011 13:54,16186,Uttar Pradesh
22197A,Flood Insurance,1,05-12-2011 13:58,17932,Uttar Pradesh
22423,Payroll Account,1,05-12-2011 13:58,17932,Uttar Pradesh
47566,Travel Insurance,1,05-12-2011 14:13,18221,Uttar Pradesh
84879,Guarantees,1,05-12-2011 14:13,18221,Uttar Pradesh
22423,Payroll Account,1,05-12-2011 14:13,18221,Uttar Pradesh
20725,Funds,1,05-12-2011 14:46,12590,Karnataka
23209B,Mortgage,1,05-12-2011 14:46,12590,Karnataka
22423,Payroll Account,1,05-12-2011 15:17,14853,Uttar Pradesh
23298,NRI Account,1,05-12-2011 15:17,17667,Uttar Pradesh
85099B,Short Term Deposits,1,05-12-2011 15:17,17667,Uttar Pradesh
22457,Taxes,1,05-12-2011 15:17,17667,Uttar Pradesh
23203,Particular Account ,1,05-12-2011 15:21,17667,Uttar Pradesh
47566,Travel Insurance,1,05-12-2011 15:21,17667,Uttar Pradesh
22423,Payroll Account,1,05-12-2011 15:23,17658,Uttar Pradesh
47566,Travel Insurance,1,05-12-2011 15:23,17658,Uttar Pradesh
85123A,Recurrent Deposit Account,1,05-12-2011 15:26,13263,Uttar Pradesh
22423,Payroll Account,1,05-12-2011 15:26,13263,Uttar Pradesh
22727,Savings Account,1,05-12-2011 16:11,17764,Uttar Pradesh
23298,NRI Account,1,05-12-2011 16:29,14651,Uttar Pradesh
85123A,Recurrent Deposit Account,1,05-12-2011 16:29,14651,Uttar Pradesh
84879,Guarantees,1,05-12-2011 16:29,14651,Uttar Pradesh
23298,NRI Account,1,05-12-2011 16:45,15544,Uttar Pradesh
23206,Junior Account,1,05-12-2011 16:45,15544,Uttar Pradesh
22382,Long Term Loan,1,05-12-2011 16:45,15544,Uttar Pradesh
21212,Health Insurance,1,05-12-2011 16:45,15544,Uttar Pradesh
84879,Guarantees,1,05-12-2011 16:52,17315,Uttar Pradesh
21034,Home Insurance,1,05-12-2011 16:52,17315,Uttar Pradesh
22386,Debit Card,1,05-12-2011 17:03,14390,Uttar Pradesh
85099B,Short Term Deposits,1,05-12-2011 17:03,14390,Uttar Pradesh
22384,E Account,1,05-12-2011 17:03,14390,Uttar Pradesh
20727,Long Term Deposits,1,05-12-2011 17:03,14390,Uttar Pradesh
23298,NRI Account,1,05-12-2011 18:13,17671,Uttar Pradesh
20727,Long Term Deposits,1,05-12-2011 18:49,13451,Uttar Pradesh
22382,Long Term Loan,1,05-12-2011 18:49,13451,Uttar Pradesh
22383,Pension Plans,1,05-12-2011 18:49,13451,Uttar Pradesh
20725,Funds,1,05-12-2011 18:49,13451,Uttar Pradesh
20728,Particular Plus Account,1,05-12-2011 18:49,13451,Uttar Pradesh
47566,Travel Insurance,1,05-12-2011 18:49,13451,Uttar Pradesh
21212,Health Insurance,1,05-12-2011 18:49,13451,Uttar Pradesh
23298,NRI Account,1,05-12-2011 18:49,13451,Uttar Pradesh
47566,Travel Insurance,1,05-12-2011 18:49,13451,Uttar Pradesh
22197A,Flood Insurance,1,05-12-2011 18:49,13451,Uttar Pradesh
23203,Particular Account ,1,05-12-2011 19:01,12757,Rajasthan
22386,Debit Card,1,05-12-2011 19:01,12757,Rajasthan
85099B,Short Term Deposits,1,05-12-2011 19:01,12757,Rajasthan
23209B,Mortgage,1,05-12-2011 19:01,12757,Rajasthan
22383,Pension Plans,1,05-12-2011 19:01,12757,Rajasthan
20728,Particular Plus Account,1,05-12-2011 19:01,12757,Rajasthan
20725,Funds,1,05-12-2011 19:01,12757,Rajasthan
22384,E Account,1,05-12-2011 19:01,12757,Rajasthan
21212,Health Insurance,1,05-12-2011 19:01,12757,Rajasthan
22993,Fire Insurance,1,05-12-2011 19:22,18172,Uttar Pradesh
84879,Guarantees,1,05-12-2011 19:22,18172,Uttar Pradesh
85123A,Recurrent Deposit Account,1,05-12-2011 19:22,18172,Uttar Pradesh
47566,Travel Insurance,1,05-12-2011 19:22,18172,Uttar Pradesh
21212,Health Insurance,1,05-12-2011 20:13,17337,Uttar Pradesh
22383,Pension Plans,1,05-12-2011 20:13,17337,Uttar Pradesh
22382,Long Term Loan,1,05-12-2011 20:13,17337,Uttar Pradesh
20725,Funds,1,05-12-2011 20:13,17337,Uttar Pradesh
22423,Payroll Account,1,5/13/2011 8:10,12471,Karnataka
22993,Fire Insurance,1,5/13/2011 8:10,12471,Karnataka
23203,Particular Account ,1,5/13/2011 8:58,15981,Uttar Pradesh
23298,NRI Account,1,5/13/2011 9:01,15845,Uttar Pradesh
84879,Guarantees,1,5/13/2011 9:01,15845,Uttar Pradesh
23206,Junior Account,1,5/13/2011 9:24,12682,Uttarakhand
22386,Debit Card,1,5/13/2011 9:24,12682,Uttarakhand
23298,NRI Account,1,5/13/2011 9:24,12682,Uttarakhand
20728,Particular Plus Account,1,5/13/2011 9:33,12770,Odisha
20725,Funds,1,5/13/2011 9:33,12770,Odisha
22386,Debit Card,1,5/13/2011 9:37,13534,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 9:37,13534,Uttar Pradesh
85099B,Short Term Deposits,1,5/13/2011 9:37,13534,Uttar Pradesh
20727,Long Term Deposits,1,5/13/2011 9:37,13534,Uttar Pradesh
20728,Particular Plus Account,1,5/13/2011 9:37,13534,Uttar Pradesh
22382,Long Term Loan,1,5/13/2011 9:37,13534,Uttar Pradesh
22384,E Account,1,5/13/2011 9:37,13534,Uttar Pradesh
23298,NRI Account,1,5/13/2011 10:02,14291,Uttar Pradesh
22382,Long Term Loan,1,5/13/2011 10:02,14291,Uttar Pradesh
22197A,Flood Insurance,1,5/13/2011 10:02,14291,Uttar Pradesh
20725,Funds,1,5/13/2011 10:02,14291,Uttar Pradesh
22383,Pension Plans,1,5/13/2011 10:09,15498,Uttar Pradesh
20727,Long Term Deposits,1,5/13/2011 10:09,15498,Uttar Pradesh
85099B,Short Term Deposits,1,5/13/2011 10:09,15498,Uttar Pradesh
22423,Payroll Account,1,5/13/2011 10:09,15498,Uttar Pradesh
20725,Funds,1,5/13/2011 10:09,15498,Uttar Pradesh
22382,Long Term Loan,1,5/13/2011 10:09,15498,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 10:11,15498,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 10:14,15251,Uttar Pradesh
21034,Home Insurance,1,5/13/2011 10:22,17886,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 10:41,16161,Uttar Pradesh
23206,Junior Account,1,5/13/2011 10:41,16161,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 10:41,16161,Uttar Pradesh
85099B,Short Term Deposits,1,5/13/2011 10:41,16161,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/13/2011 10:44,17790,Uttar Pradesh
23298,NRI Account,1,5/13/2011 10:44,15826,Uttar Pradesh
21212,Health Insurance,1,5/13/2011 10:44,15826,Uttar Pradesh
22457,Taxes,1,5/13/2011 10:44,15826,Uttar Pradesh
84879,Guarantees,1,5/13/2011 10:44,15826,Uttar Pradesh
20727,Long Term Deposits,1,5/13/2011 11:12,17238,Uttar Pradesh
22382,Long Term Loan,1,5/13/2011 11:12,17238,Uttar Pradesh
20727,Long Term Deposits,1,5/13/2011 11:12,17238,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 11:12,17238,Uttar Pradesh
85099B,Short Term Deposits,1,5/13/2011 11:25,13629,Uttar Pradesh
22423,Payroll Account,1,5/13/2011 11:44,16871,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 11:45,15529,Uttar Pradesh
20725,Funds,1,5/13/2011 11:45,15529,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 11:45,15529,Uttar Pradesh
22993,Fire Insurance,1,5/13/2011 11:45,15529,Uttar Pradesh
22727,Savings Account,1,5/13/2011 11:45,15529,Uttar Pradesh
22457,Taxes,1,5/13/2011 11:53,16180,Uttar Pradesh
20728,Particular Plus Account,1,5/13/2011 11:53,16180,Uttar Pradesh
22383,Pension Plans,1,5/13/2011 11:53,16180,Uttar Pradesh
22384,E Account,1,5/13/2011 11:53,16180,Uttar Pradesh
22993,Fire Insurance,1,5/13/2011 11:53,16180,Uttar Pradesh
22423,Payroll Account,1,5/13/2011 11:53,16180,Uttar Pradesh
23206,Junior Account,1,5/13/2011 11:53,16180,Uttar Pradesh
85099B,Short Term Deposits,1,5/13/2011 11:54,13798,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 11:54,16180,Uttar Pradesh
22727,Savings Account,1,5/13/2011 12:12,17139,Uttar Pradesh
20728,Particular Plus Account,1,5/13/2011 12:12,17139,Uttar Pradesh
20727,Long Term Deposits,1,5/13/2011 12:12,17139,Uttar Pradesh
23206,Junior Account,1,5/13/2011 12:12,17139,Uttar Pradesh
22383,Pension Plans,1,5/13/2011 12:12,17139,Uttar Pradesh
22993,Fire Insurance,1,5/13/2011 12:12,17139,Uttar Pradesh
84879,Guarantees,1,5/13/2011 12:12,17139,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 12:13,17139,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 12:13,17139,Uttar Pradesh
23206,Junior Account,1,5/13/2011 12:13,17139,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 12:34,17765,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 12:34,17765,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 12:34,17765,Uttar Pradesh
20727,Long Term Deposits,1,5/13/2011 12:34,17765,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 12:34,17765,Uttar Pradesh
22423,Payroll Account,1,5/13/2011 12:41,17398,Uttar Pradesh
22197A,Flood Insurance,1,5/13/2011 12:44,16401,Uttar Pradesh
23206,Junior Account,1,5/13/2011 12:50,15382,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 12:50,15382,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 12:50,15382,Uttar Pradesh
21034,Home Insurance,1,5/13/2011 12:53,15373,Uttar Pradesh
84879,Guarantees,1,5/13/2011 13:01,15907,Uttar Pradesh
22727,Savings Account,1,5/13/2011 13:01,15907,Uttar Pradesh
23298,NRI Account,1,5/13/2011 13:01,15907,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 13:01,15907,Uttar Pradesh
23298,NRI Account,1,5/13/2011 13:01,15907,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 13:01,15907,Uttar Pradesh
21212,Health Insurance,1,5/13/2011 13:05,14527,Uttar Pradesh
23298,NRI Account,1,5/13/2011 13:29,17669,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 13:29,17669,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 13:29,17669,Uttar Pradesh
22423,Payroll Account,1,5/13/2011 13:50,14342,Uttar Pradesh
22423,Payroll Account,1,5/13/2011 13:52,14873,Uttar Pradesh
23298,NRI Account,1,5/13/2011 14:16,14226,Uttar Pradesh
84879,Guarantees,1,5/13/2011 14:53,13089,Uttar Pradesh
20725,Funds,1,5/13/2011 14:53,13089,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 14:55,13089,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 14:55,13089,Uttar Pradesh
23298A,Current Account,1,5/13/2011 14:55,13089,Uttar Pradesh
22423,Payroll Account,1,5/13/2011 14:57,17061,Uttar Pradesh
20725,Funds,1,5/13/2011 14:58,17841,Uttar Pradesh
20727,Long Term Deposits,1,5/13/2011 14:58,17841,Uttar Pradesh
22384,E Account,1,5/13/2011 14:58,17841,Uttar Pradesh
20728,Particular Plus Account,1,5/13/2011 14:58,17841,Uttar Pradesh
22383,Pension Plans,1,5/13/2011 14:58,17841,Uttar Pradesh
23206,Junior Account,1,5/13/2011 14:58,17841,Uttar Pradesh
22382,Long Term Loan,1,5/13/2011 14:58,17841,Uttar Pradesh
21212,Health Insurance,1,5/13/2011 14:58,17841,Uttar Pradesh
23298,NRI Account,1,5/13/2011 14:58,17841,Uttar Pradesh
21212,Health Insurance,1,5/13/2011 15:24,14194,Uttar Pradesh
47566,Travel Insurance,1,5/13/2011 15:24,14194,Uttar Pradesh
22423,Payroll Account,1,5/13/2011 15:24,14194,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/13/2011 15:24,14194,Uttar Pradesh
22727,Savings Account,1,5/13/2011 15:24,14194,Uttar Pradesh
84879,Guarantees,1,5/13/2011 15:24,14194,Uttar Pradesh
23206,Junior Account,1,5/13/2011 15:25,14194,Uttar Pradesh
47566,Travel Insurance,1,5/13/2011 15:25,14194,Uttar Pradesh
23203,Particular Account ,1,5/13/2011 15:26,14194,Uttar Pradesh
23298,NRI Account,1,5/13/2011 15:26,14194,Uttar Pradesh
21212,Health Insurance,1,5/13/2011 15:48,12681,Uttarakhand
22423,Payroll Account,1,5/13/2011 15:48,12681,Uttarakhand
22383,Pension Plans,1,5/13/2011 16:12,17961,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 16:12,17961,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/13/2011 16:12,13623,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/13/2011 16:14,17655,Uttar Pradesh
23209B,Mortgage,1,5/13/2011 16:26,15159,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/15/2011 11:04,16206,Uttar Pradesh
23209B,Mortgage,1,5/15/2011 11:22,14689,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/15/2011 11:22,14689,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/15/2011 11:23,13094,Uttar Pradesh
23203,Particular Account ,1,5/15/2011 11:29,17302,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/15/2011 11:35,16466,Uttar Pradesh
23298,NRI Account,1,5/15/2011 11:35,16466,Uttar Pradesh
22457,Taxes,1,5/15/2011 11:35,16466,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/15/2011 12:21,17107,Uttar Pradesh
22383,Pension Plans,1,5/15/2011 12:21,17107,Uttar Pradesh
23209B,Mortgage,1,5/15/2011 12:21,17107,Uttar Pradesh
22382,Long Term Loan,1,5/15/2011 12:21,17107,Uttar Pradesh
23206,Junior Account,1,5/15/2011 12:21,17107,Uttar Pradesh
20727,Long Term Deposits,1,5/15/2011 12:21,17107,Uttar Pradesh
20725,Funds,1,5/15/2011 12:21,17107,Uttar Pradesh
21212,Health Insurance,1,5/15/2011 12:21,17107,Uttar Pradesh
23298,NRI Account,1,5/15/2011 12:21,17107,Uttar Pradesh
23298,NRI Account,1,5/15/2011 12:31,16076,Uttar Pradesh
21212,Health Insurance,1,5/15/2011 12:31,16076,Uttar Pradesh
22457,Taxes,1,5/15/2011 12:31,16076,Uttar Pradesh
20725,Funds,1,5/15/2011 12:33,13232,Uttar Pradesh
22384,E Account,1,5/15/2011 12:33,13232,Uttar Pradesh
22382,Long Term Loan,1,5/15/2011 12:33,13232,Uttar Pradesh
20725,Funds,1,5/15/2011 12:33,13232,Uttar Pradesh
22993,Fire Insurance,1,5/15/2011 12:33,13232,Uttar Pradesh
21212,Health Insurance,1,5/15/2011 12:33,13232,Uttar Pradesh
22727,Savings Account,1,5/15/2011 12:33,13232,Uttar Pradesh
21212,Health Insurance,1,5/15/2011 12:53,16809,Uttar Pradesh
23209B,Mortgage,1,5/15/2011 12:53,16809,Uttar Pradesh
23206,Junior Account,1,5/15/2011 12:53,16809,Uttar Pradesh
23203,Particular Account ,1,5/15/2011 12:53,16809,Uttar Pradesh
84879,Guarantees,1,5/15/2011 12:55,15379,Uttar Pradesh
22384,E Account,1,5/15/2011 12:55,15379,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/15/2011 12:55,15379,Uttar Pradesh
22386,Debit Card,1,5/15/2011 12:55,15379,Uttar Pradesh
22383,Pension Plans,1,5/15/2011 12:55,15379,Uttar Pradesh
22423,Payroll Account,1,5/15/2011 13:14,15033,Uttar Pradesh
23206,Junior Account,1,5/15/2011 13:14,15033,Uttar Pradesh
84879,Guarantees,1,5/15/2011 13:14,15033,Uttar Pradesh
20725,Funds,1,5/15/2011 13:14,15033,Uttar Pradesh
20728,Particular Plus Account,1,5/15/2011 13:14,15033,Uttar Pradesh
22457,Taxes,1,5/15/2011 13:14,15164,Uttar Pradesh
84879,Guarantees,1,5/15/2011 13:14,15164,Uttar Pradesh
84879,Guarantees,1,5/15/2011 13:14,15164,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/15/2011 13:31,15081,Uttar Pradesh
22197A,Flood Insurance,1,5/15/2011 13:37,16283,Uttar Pradesh
21034,Home Insurance,1,5/15/2011 14:32,17263,Uttar Pradesh
22727,Savings Account,1,5/15/2011 14:32,17263,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/15/2011 14:32,17263,Uttar Pradesh
23298,NRI Account,1,5/15/2011 15:14,17758,Uttar Pradesh
47566,Travel Insurance,1,5/15/2011 15:14,17758,Uttar Pradesh
23203,Particular Account ,1,5/15/2011 15:14,17758,Uttar Pradesh
85099B,Short Term Deposits,1,5/15/2011 15:14,17758,Uttar Pradesh
22383,Pension Plans,1,5/15/2011 15:14,17758,Uttar Pradesh
23209B,Mortgage,1,5/15/2011 15:14,17758,Uttar Pradesh
20725,Funds,1,5/15/2011 15:14,17758,Uttar Pradesh
20727,Long Term Deposits,1,5/15/2011 15:14,17758,Uttar Pradesh
23206,Junior Account,1,5/15/2011 15:14,17758,Uttar Pradesh
47566,Travel Insurance,1,5/15/2011 15:14,16034,Uttar Pradesh
22197A,Flood Insurance,1,5/15/2011 16:02,15854,Uttar Pradesh
21034,Home Insurance,1,5/15/2011 16:02,15854,Uttar Pradesh
23298,NRI Account,1,5/15/2011 16:10,14911,Madhya Pradesh
85123A,Recurrent Deposit Account,1,5/15/2011 16:10,14911,Madhya Pradesh
23298,NRI Account,1,5/16/2011 8:13,15813,Uttar Pradesh
20725,Funds,1,5/16/2011 8:16,14156,Madhya Pradesh
23298,NRI Account,1,5/16/2011 8:16,14156,Madhya Pradesh
22423,Payroll Account,1,5/16/2011 8:16,14156,Madhya Pradesh
23206,Junior Account,1,5/16/2011 8:16,14156,Madhya Pradesh
20728,Particular Plus Account,1,5/16/2011 8:16,14156,Madhya Pradesh
23209B,Mortgage,1,5/16/2011 9:02,17001,Uttar Pradesh
23203,Particular Account ,1,5/16/2011 9:02,17001,Uttar Pradesh
22727,Savings Account,1,5/16/2011 9:02,17001,Uttar Pradesh
20725,Funds,1,5/16/2011 9:23,13777,Uttar Pradesh
85099B,Short Term Deposits,1,5/16/2011 9:23,13777,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/16/2011 9:23,13777,Uttar Pradesh
22457,Taxes,1,5/16/2011 9:40,14016,Madhya Pradesh
47566,Travel Insurance,1,5/16/2011 9:40,14016,Madhya Pradesh
22423,Payroll Account,1,5/16/2011 9:40,14016,Madhya Pradesh
23203,Particular Account ,1,5/16/2011 9:49,13408,Uttar Pradesh
20727,Long Term Deposits,1,5/16/2011 9:49,13408,Uttar Pradesh
20725,Funds,1,5/16/2011 9:49,13408,Uttar Pradesh
23298,NRI Account,1,5/16/2011 9:54,13408,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/16/2011 9:57,13769,Uttar Pradesh
23298,NRI Account,1,5/16/2011 9:57,13319,Uttar Pradesh
84879,Guarantees,1,5/16/2011 9:57,13319,Uttar Pradesh
21212,Health Insurance,1,5/16/2011 9:57,13319,Uttar Pradesh
22423,Payroll Account,1,5/16/2011 9:57,13319,Uttar Pradesh
23209B,Mortgage,1,5/16/2011 9:57,13319,Uttar Pradesh
20727,Long Term Deposits,1,5/16/2011 9:57,13319,Uttar Pradesh
47566,Travel Insurance,1,5/16/2011 9:57,13319,Uttar Pradesh
23203,Particular Account ,1,5/16/2011 9:57,13319,Uttar Pradesh
85099B,Short Term Deposits,1,5/16/2011 9:57,13319,Uttar Pradesh
23298,NRI Account,1,5/16/2011 9:58,16607,Uttar Pradesh
23206,Junior Account,1,5/16/2011 10:40,17228,Uttar Pradesh
22383,Pension Plans,1,5/16/2011 10:40,17228,Uttar Pradesh
23209B,Mortgage,1,5/16/2011 10:40,17228,Uttar Pradesh
22382,Long Term Loan,1,5/16/2011 10:40,17228,Uttar Pradesh
20728,Particular Plus Account,1,5/16/2011 10:40,17228,Uttar Pradesh
23298,NRI Account,1,5/16/2011 10:41,16912,Uttar Pradesh
47566,Travel Insurance,1,5/16/2011 10:41,16912,Uttar Pradesh
22727,Savings Account,1,5/16/2011 10:41,16912,Uttar Pradesh
23203,Particular Account ,1,5/16/2011 10:43,16912,Uttar Pradesh
23209B,Mortgage,1,5/16/2011 10:43,16912,Uttar Pradesh
22386,Debit Card,1,5/16/2011 10:48,16496,Uttar Pradesh
22384,E Account,1,5/16/2011 10:48,16496,Uttar Pradesh
22457,Taxes,1,5/16/2011 10:48,16496,Uttar Pradesh
22197A,Flood Insurance,1,5/16/2011 10:50,15039,Uttar Pradesh
20725,Funds,1,5/16/2011 10:50,15039,Uttar Pradesh
23203,Particular Account ,1,5/16/2011 10:50,15039,Uttar Pradesh
23209B,Mortgage,1,5/16/2011 11:13,13018,Uttar Pradesh
47566,Travel Insurance,1,5/16/2011 12:03,16705,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/16/2011 12:03,16705,Uttar Pradesh
23209B,Mortgage,1,5/16/2011 12:05,16705,Uttar Pradesh
23203,Particular Account ,1,5/16/2011 12:19,15125,Uttar Pradesh
23209B,Mortgage,1,5/16/2011 12:19,15125,Uttar Pradesh
85099B,Short Term Deposits,1,5/16/2011 12:20,15125,Uttar Pradesh
22457,Taxes,1,5/16/2011 12:20,15125,Uttar Pradesh
22423,Payroll Account,1,5/16/2011 12:20,15125,Uttar Pradesh
21212,Health Insurance,1,5/16/2011 12:20,15125,Uttar Pradesh
23298,NRI Account,1,5/16/2011 12:25,16293,Uttar Pradesh
84879,Guarantees,1,5/16/2011 12:25,16293,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/16/2011 12:26,16293,Uttar Pradesh
23298,NRI Account,1,5/16/2011 12:53,16729,Uttar Pradesh
47566,Travel Insurance,1,5/16/2011 12:53,16729,Uttar Pradesh
20725,Funds,1,5/16/2011 12:53,16729,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/16/2011 12:53,16729,Uttar Pradesh
23206,Junior Account,1,5/16/2011 12:53,16729,Uttar Pradesh
23209B,Mortgage,1,5/16/2011 12:53,16729,Uttar Pradesh
22383,Pension Plans,1,5/16/2011 12:53,16729,Uttar Pradesh
22382,Long Term Loan,1,5/16/2011 12:53,16729,Uttar Pradesh
84879,Guarantees,1,5/16/2011 12:53,16729,Uttar Pradesh
22727,Savings Account,1,5/16/2011 12:53,16729,Uttar Pradesh
22727,Savings Account,1,5/16/2011 12:59,14755,Uttar Pradesh
21212,Health Insurance,1,5/16/2011 12:59,14755,Uttar Pradesh
23298,NRI Account,1,5/16/2011 12:59,14755,Uttar Pradesh
22423,Payroll Account,1,5/16/2011 12:59,14755,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/16/2011 13:32,12871,Uttar Pradesh
21212,Health Insurance,1,5/16/2011 13:35,18118,Uttar Pradesh
22993,Fire Insurance,1,5/16/2011 13:35,18118,Uttar Pradesh
22457,Taxes,1,5/16/2011 13:35,18118,Uttar Pradesh
22386,Debit Card,1,5/16/2011 13:35,18118,Uttar Pradesh
85123A,Recurrent Deposit Account,1,5/16/2011 13:35,18118,Uttar Pradesh
85099B,Short Term Deposits,1,5/16/2011 13:35,18118,Uttar Pradesh
22197A,Flood Insurance,1,5/16/2011 13:35,18118,Uttar Pradesh
20727,Long Term Deposits,1,5/16/2011 13:35,18118,Uttar Pradesh
20725,Funds,1,5/16/2011 13:35,18118,Uttar Pradesh
22384,E Account,1,5/16/2011 13:35,18118,Uttar Pradesh
22383,Pension Plans,1,5/16/2011 14:05,14038,Uttar Pradesh
22384,E Account,1,5/16/2011 14:05,14038,Uttar Pradesh
23209B,Mortgage,1,5/16/2011 14:05,14038,Uttar Pradesh
23206,Junior Account,1,5/16/2011 14:05,14038,Uttar Pradesh
20728,Particular Plus Account,1,5/16/2011 14:05,14038,Uttar Pradesh
20727,Long Term Deposits,1,5/16/2011 14:05,14038,Uttar Pradesh
47566,Travel Insurance,1,5/16/2011 14:19,13650,Uttar Pradesh
22423,Payroll Account,1,5/16/2011 14:19,13650,Uttar Pradesh
